H.m,H.E,t1.m,t1.E,t2.m,t2.E,H.pt,H.eta,H.phi,METx,METy,trueMETx,trueMETy,dm1,pt1,eta1,phi1,mass1,type1,dm2,pt2,eta2,phi2,mass2,type2,covXX,covXY,covYY
698.9902,1507.1676,1.77682,1028.3771,1.77682,478.7905,"[228.1973, 228.1973]","[2.4524484, 2.4524484]","[0.29833308, 0.29833308]",288.30133,-112.621765,278.12354,-89.924904,1,81.6153,1.5476788,-0.41196707,0.5251889,-1,1,259.40955,1.0753281,2.1909702,1.3319796,-1,678.3993101262806,5.239086074575674,727.1911273412801
1015.7175,1041.2816,1.77682,498.12552,1.77682,543.15607,"[96.28957, 96.28957]","[-1.5135655, -1.5135655]","[0.5529648, 0.5529648]",5.6554556,-13.24669,16.08527,-1.1170492,1,488.22232,-0.3472419,2.90765,22.708965,-1,1,554.63416,-0.08036165,-0.118768714,8.893787,-1,678.3993101262806,5.239086074575674,727.1911273412801
628.59015,1998.3365,1.77682,1301.3472,1.77682,696.9894,"[397.80823, 397.80823]","[-2.2439716, -2.2439716]","[-2.2824364, -2.2824364]",-36.708073,-95.37027,-31.855198,-124.48806,3,134.61354,-2.2778366,-1.094712,0.1056583755,-1,1,279.98856,-1.1826525,-2.954443,18.236261,-1,678.3993101262806,5.239086074575674,727.1911273412801
754.12494,986.559,1.77682,493.0724,1.77682,493.48666,"[118.89205, 118.89205]","[2.3614004, 2.3614004]","[1.4983416, 1.4983416]",34.697777,50.34582,10.186288,66.041336,1,172.14745,0.64913166,2.5505617,4.5457606,-1,1,123.98892,0.8502468,-0.3063226,0.1427739,-1,678.3993101262806,5.239086074575674,727.1911273412801
630.1574,1365.8901,1.77682,120.09306,1.77682,1245.797,"[333.09412, 333.09412]","[-1.9651711, -1.9651711]","[-0.47172087, -0.47172087]",142.50911,-84.9711,116.919136,-68.28489,1,75.36155,0.45883572,0.3791781,7.7185354,-1,1,162.3752,-2.2007787,-0.77827233,2.0938416,-1,678.3993101262806,5.239086074575674,727.1911273412801
563.43945,706.9174,1.77682,359.6281,1.77682,347.28934,"[424.7691, 424.7691]","[-0.10079897, -0.10079897]","[1.0932031, 1.0932031]",163.9118,175.97823,142.15051,191.70105,1,175.88335,0.84020644,1.4011694,0.47830802,-1,1,35.864937,-1.2075241,0.6926204,0.15042435,-1,678.3993101262806,5.239086074575674,727.1911273412801
701.32184,1852.6603,1.77682,326.23877,1.77682,1526.4215,"[134.12738, 134.12738]","[3.2398689, 3.2398689]","[1.5180846, 1.5180846]",21.83072,75.94136,16.896498,79.6077,1,37.582047,0.88406324,-1.066589,2.8194795,-1,3,90.76286,2.1331682,1.8749467,0.1056583755,-1,678.3993101262806,5.239086074575674,727.1911273412801
637.76605,779.2077,1.77682,499.20715,1.77682,280.00055,"[63.65703, 63.65703]","[-2.638627, -2.638627]","[1.3274524, 1.3274524]",46.742847,53.03991,21.213562,36.681515,1,179.6344,-1.4497329,-2.382807,8.102802,-1,1,171.212,0.0062283813,0.8945099,2.023485,-1,678.3993101262806,5.239086074575674,727.1911273412801
700.30597,1366.4406,1.77682,299.7159,1.77682,1066.7246,"[417.51187, 417.51187]","[-1.6931732, -1.6931732]","[-0.6671211, -0.6671211]",-35.20548,-171.37672,-31.804375,-154.61551,3,118.85547,-0.37714848,-1.847692,0.1056583755,-1,1,392.38092,-1.6289456,0.027497075,7.456259,-1,678.3993101262806,5.239086074575674,727.1911273412801
798.61475,943.4502,1.77682,522.3792,1.77682,421.07095,"[88.99823, 88.99823]","[2.415801, 2.415801]","[-1.9624232, -1.9624232]",47.938553,130.49364,42.34199,127.80284,1,302.55774,0.576491,-1.913399,1.2362705,-1,3,64.66303,0.592992,1.2498915,0.1056583755,-1,678.3993101262806,5.239086074575674,727.1911273412801
545.4893,600.1144,1.77682,366.25436,1.77682,233.86,"[47.51099, 47.51099]","[-2.3451338, -2.3451338]","[-2.849732, -2.849732]",9.341715,-68.97968,-8.878805,-96.77928,2,116.48978,-1.048544,1.9322916,0.0005109989499999,-1,1,34.84578,0.18927568,-1.4191161,2.2813854,-1,678.3993101262806,5.239086074575674,727.1911273412801
434.5515,1033.273,1.77682,375.94577,1.77682,657.3272,"[61.695774, 61.695774]","[3.4130137, 3.4130137]","[-3.0961025, -3.0961025]",33.46192,87.61234,25.679317,62.827477,3,127.79312,1.2640454,1.1722955,0.1056583755,-1,1,227.48825,1.7059084,-2.2110412,2.6253603,-1,678.3993101262806,5.239086074575674,727.1911273412801
590.5678,2244.668,1.77682,685.98627,1.77682,1558.6818,"[142.82607, 142.82607]","[3.4108768, 3.4108768]","[2.7874413, 2.7874413]",-170.60489,66.481285,-163.64651,70.57525,1,246.27368,1.5813076,-0.6973153,42.48338,-1,3,22.828184,2.1306155,2.6659937,0.1056583755,-1,678.3993101262806,5.239086074575674,727.1911273412801
734.8024,758.9274,1.77682,364.6457,1.77682,394.28174,"[115.25067, 115.25067]","[-1.083819, -1.083819]","[1.1657083, 1.1657083]",-112.44354,105.06143,-102.292,90.47325,1,159.88937,0.027076136,2.556485,8.013982,-1,1,306.82324,-0.44163823,-0.29498026,27.262556,-1,678.3993101262806,5.239086074575674,727.1911273412801
695.38513,802.16986,1.77682,351.67258,1.77682,450.4973,"[64.2065, 64.2065]","[-2.5157368, -2.5157368]","[0.358013, 0.358013]",136.0861,17.504086,133.88983,6.4874926,1,92.23606,-0.44811997,2.9546883,4.235531,-1,2,12.062689,-0.6419219,-0.09882268,0.0005109989499999,-1,678.3993101262806,5.239086074575674,727.1911273412801
714.139,1363.9719,1.77682,840.40875,1.77682,523.5631,"[14.151076, 14.151076]","[5.101284, 5.101284]","[-2.6881232, -2.6881232]",4.37234,-76.40556,0.18416478,-32.53752,1,332.36142,1.5188817,1.6524917,15.410198,-1,1,268.74548,0.9785979,-1.5231194,2.477105,-1,678.3993101262806,5.239086074575674,727.1911273412801
513.9534,537.71295,1.77682,261.07605,1.77682,276.6369,"[66.44966, 66.44966]","[-1.5123281, -1.5123281]","[2.7757244, 2.7757244]",24.887865,-55.424194,6.6754484,-47.4517,2,54.272873,-0.5786504,-1.02913,0.0005109989499999,-1,3,158.27371,-0.015939565,2.2569928,0.1056583755,-1,678.3993101262806,5.239086074575674,727.1911273412801
1000.9158,1022.2278,1.77682,502.69202,1.77682,519.53577,"[113.5602, 113.5602]","[-1.211752, -1.211752]","[-2.8191545, -2.8191545]",-83.49638,10.061499,-102.41507,-0.37092128,1,306.7554,0.42595908,3.0668845,1.2884635,-1,1,296.03024,-0.9216727,-0.1990848,5.383883,-1,678.3993101262806,5.239086074575674,727.1911273412801
654.235,983.75714,1.77682,369.09332,1.77682,614.66376,"[137.5896, 137.5896]","[2.359421, 2.359421]","[1.2876905, 1.2876905]",-132.49443,-12.193975,-114.91369,-13.269273,3,127.392166,0.74888694,-2.8948395,0.1056583755,-1,1,360.41547,1.0543965,0.54665715,6.346603,-1,678.3993101262806,5.239086074575674,727.1911273412801
747.7734,1550.6935,1.77682,514.3625,1.77682,1036.3309,"[72.57214, 72.57214]","[3.6219783, 3.6219783]","[-0.030574149, -0.030574149]",-3.5487316,-43.727592,7.0044665,-26.3436,1,271.53754,0.96322876,-1.6110446,5.197889,-1,1,324.34375,1.721342,1.3129344,12.098051,-1,678.3993101262806,5.239086074575674,727.1911273412801
737.1659,815.0868,1.77682,405.8708,1.77682,409.21597,"[205.03645, 205.03645]","[-1.1204623, -1.1204623]","[-0.6098601, -0.6098601]",108.93678,75.54151,82.326515,40.23272,1,260.14258,-0.21135488,0.51333356,0.9058684,-1,1,353.7785,-0.5198514,-2.0867774,6.034288,-1,678.3993101262806,5.239086074575674,727.1911273412801
531.822,722.40515,1.77682,440.17456,1.77682,282.2306,"[91.86408, 91.86408]","[-2.3560734, -2.3560734]","[-1.3648621, -1.3648621]",-33.01343,122.68368,-7.1398273,44.221695,1,366.5798,-0.85984004,-1.3920548,2.581037,-1,1,169.24498,-0.71713233,1.7333078,6.2481785,-1,678.3993101262806,5.239086074575674,727.1911273412801
455.9694,819.8636,1.77682,74.53698,1.77682,745.3266,"[68.20412, 68.20412]","[2.9922369, 2.9922369]","[0.96764934, 0.96764934]",25.257055,25.046833,15.550901,23.970182,1,25.819986,-1.2306762,2.5873513,0.65702015,-1,1,50.41296,2.9231215,0.440077,2.4530985,-1,678.3993101262806,5.239086074575674,727.1911273412801
655.50616,1189.2681,1.77682,376.17987,1.77682,813.08826,"[37.467674, 37.467674]","[-3.9693432, -3.9693432]","[2.1628327, 2.1628327]",77.06103,-37.528877,50.25677,-16.939413,1,252.61526,-0.6682002,2.655264,10.232799,-1,3,139.65471,-1.763658,-0.4215523,0.1056583755,-1,678.3993101262806,5.239086074575674,727.1911273412801
760.5531,1600.439,1.77682,649.1678,1.77682,951.2712,"[24.188883, 24.188883]","[-4.7572317, -4.7572317]","[-2.0939355, -2.0939355]",-43.242794,169.12695,-22.427214,116.67273,1,212.8296,-1.1724228,1.7444266,7.677095,-1,1,404.1892,-1.518566,-1.4211217,13.307735,-1,678.3993101262806,5.239086074575674,727.1911273412801
624.0399,645.5245,1.77682,326.60712,1.77682,318.91736,"[8.920837, 8.920837]","[-3.6109087, -3.6109087]","[-0.8822915, -0.8822915]",-10.583655,39.031845,-22.27577,26.213243,1,162.8471,-0.3548026,2.3203294,4.760329,-1,1,212.08472,-0.16671905,-0.8376088,11.797453,-1,678.3993101262806,5.239086074575674,727.1911273412801
663.11993,1343.1392,1.77682,299.82843,1.77682,1043.3107,"[14.084862, 14.084862]","[-5.1110845, -5.1110845]","[-1.7554389, -1.7554389]",48.93381,-32.653267,56.690662,-53.034603,1,119.055565,-0.6001424,2.5556457,12.162067,-1,1,63.701958,-2.054484,-0.6650192,0.00053045555,-1,678.3993101262806,5.239086074575674,727.1911273412801
651.53973,737.11163,1.77682,532.98834,1.77682,204.12329,"[267.34167, 267.34167]","[-0.74357074, -0.74357074]","[0.026521372, 0.026521372]",-18.350933,-31.34754,-55.408077,-23.269278,1,403.24957,-0.6110998,0.20563968,21.84114,-1,3,135.67142,0.35734814,-2.67862,0.1056583755,-1,678.3993101262806,5.239086074575674,727.1911273412801
736.6701,764.5585,1.77682,441.7516,1.77682,322.8069,"[203.96909, 203.96909]","[0.079487056, 0.079487056]","[2.3611584, 2.3611584]",-7.1561184,-35.83934,15.301217,6.003464,1,417.5103,-0.36688352,2.9890583,12.640269,-1,1,300.58255,0.5697963,0.28613022,20.238266,-1,678.3993101262806,5.239086074575674,727.1911273412801
332.36508,597.75574,1.77682,125.14113,1.77682,472.61462,"[62.513245, 62.513245]","[2.7620459, 2.7620459]","[-1.4293773, -1.4293773]",8.40463,-7.2476625,1.2890142,-3.37052,1,103.49048,0.19214563,-1.5731527,5.413047,-1,1,49.888786,2.7634623,1.451634,3.1032948,-1,678.3993101262806,5.239086074575674,727.1911273412801
685.59814,687.6192,1.77682,362.9315,1.77682,324.68768,"[49.00781, 49.00781]","[0.38479736, 0.38479736]","[-1.4269342, -1.4269342]",5.64126,16.770784,-4.6671863,3.9476373,1,115.60661,-0.3426832,-1.3297366,8.6087475,-1,3,38.81535,0.44193682,1.7940267,0.1056583755,-1,678.3993101262806,5.239086074575674,727.1911273412801
548.6447,598.9062,1.77682,398.51614,1.77682,200.39005,"[18.770449, 18.770449]","[3.2406447, 3.2406447]","[-1.8560077, -1.8560077]",3.9796412,15.570348,-0.18516512,-1.3680426,1,181.81674,1.4221141,-1.6835275,2.8597424,-1,1,150.23146,-0.65345335,1.479645,0.14227577,-1,678.3993101262806,5.239086074575674,727.1911273412801
624.20135,1376.9819,1.77682,786.36127,1.77682,590.62067,"[48.84011, 48.84011]","[3.916833, 3.916833]","[2.218587, 2.218587]",12.044679,-6.2403355,-0.019753346,2.1569037,1,102.54358,1.4931407,2.2613957,0.0005239692,-1,3,53.509052,1.3546696,-0.86705977,0.1056583755,-1,678.3993101262806,5.239086074575674,727.1911273412801
614.6397,645.225,1.77682,340.8302,1.77682,304.39478,"[76.94224, 76.94224]","[1.5888993, 1.5888993]","[3.049135, 3.049135]",92.843056,16.694971,84.43494,36.455406,3,50.09738,0.98896855,0.3296429,0.1056583755,-1,1,223.24475,-0.26377445,-2.9261112,5.5250154,-1,678.3993101262806,5.239086074575674,727.1911273412801
672.29004,1125.711,1.77682,467.90402,1.77682,657.807,"[129.01176, 129.01176]","[2.6337261, 2.6337261]","[1.4546986, 1.4546986]",-64.96489,96.29378,-67.38242,113.786545,1,97.2646,0.8638482,0.106471434,4.4393234,-1,2,15.586894,1.3158734,2.8660054,0.0005109989499999,-1,678.3993101262806,5.239086074575674,727.1911273412801
469.88022,1459.0632,1.77682,51.578003,1.77682,1407.4852,"[158.47969, 158.47969]","[-2.8550172, -2.8550172]","[-0.4780694, -0.4780694]",24.378044,11.844007,28.36053,-1.590711,2,17.762102,0.5656367,0.639242,0.0005109989499999,-1,1,147.98544,-2.9777334,-0.8452612,5.36763,-1,678.3993101262806,5.239086074575674,727.1911273412801
567.13745,667.51654,1.77682,212.57622,1.77682,454.9403,"[43.971684, 43.971684]","[-2.7694278, -2.7694278]","[1.6308262, 1.6308262]",-40.482475,57.491646,-41.19862,66.43234,1,155.41212,0.16361098,-0.8240345,0.7297919,-1,2,111.50191,-1.2160779,2.198043,0.0005109989499999,-1,678.3993101262806,5.239086074575674,727.1911273412801
763.90625,949.526,1.77682,349.87085,1.77682,599.65515,"[128.85445, 128.85445]","[2.1561265, 2.1561265]","[-0.8613941, -0.8613941]",92.26636,21.136377,78.31584,21.981627,3,330.06662,0.20698605,-2.4085088,0.1056583755,-1,1,261.00967,1.0950187,0.35944337,7.8405876,-1,678.3993101262806,5.239086074575674,727.1911273412801
1391.3406,1619.8696,1.77682,1154.041,1.77682,465.82864,"[21.847979, 21.847979]","[4.329746, 4.329746]","[2.3984354, 2.3984354]",-30.439192,-29.15156,2.720674,5.0603595,1,361.6099,1.7560852,0.9496312,4.3460627,-1,1,315.88425,-0.6227968,-2.249492,4.393121,-1,678.3993101262806,5.239086074575674,727.1911273412801
462.49573,1258.614,1.77682,154.68704,1.77682,1103.927,"[78.393974, 78.393974]","[-3.395513, -3.395513]","[3.0096843, 3.0096843]",-49.807228,3.9179633,-4.2054873,3.7726526,1,125.3844,-0.61427146,0.14086609,4.3160653,-1,1,166.74004,-2.3586638,-3.0786922,7.706237,-1,678.3993101262806,5.239086074575674,727.1911273412801
575.42664,1053.0974,1.77682,562.14453,1.77682,490.95294,"[13.812604, 13.812604]","[-4.84968, -4.84968]","[0.332743, 0.332743]",-3.3828547,4.785251,5.624199,-1.5218143,2,53.851532,-1.3211871,-2.3013203,0.0005109989499999,-1,3,63.013477,-1.1037502,0.81593037,0.1056583755,-1,678.3993101262806,5.239086074575674,727.1911273412801
952.0904,1026.8585,1.77682,330.53302,1.77682,696.32544,"[124.7093, 124.7093]","[-1.7921393, -1.7921393]","[2.8945456, 2.8945456]",-58.394676,-3.302821,-49.05671,-6.3243456,1,74.35263,1.0868696,-1.0100356,4.521426,-1,1,150.90591,-1.5054169,2.408302,4.945131,-1,678.3993101262806,5.239086074575674,727.1911273412801
817.2469,1064.9849,1.77682,454.81577,1.77682,610.1691,"[81.30526, 81.30526]","[-2.8176658, -2.8176658]","[2.7251613, 2.7251613]",55.79838,-35.810486,78.38458,-43.391163,2,124.73397,-0.6717061,-0.4719988,0.0005109989499999,-1,1,291.08356,-0.8180631,2.674857,0.82104135,-1,678.3993101262806,5.239086074575674,727.1911273412801
703.2905,735.79236,1.77682,351.93506,1.77682,383.85733,"[172.10786, 172.10786]","[-0.70188135, -0.70188135]","[1.6205342, 1.6205342]",-107.38853,86.07164,-142.44872,68.51404,3,12.695956,-0.4046846,-2.9553933,0.1056583755,-1,1,150.76949,0.021884575,0.6389191,3.7977288,-1,678.3993101262806,5.239086074575674,727.1911273412801
682.069,733.57275,1.77682,270.79404,1.77682,462.77875,"[63.750877, 63.750877]","[2.122425, 2.122425]","[1.4213698, 1.4213698]",-26.811274,30.048168,-49.476906,72.71797,1,164.22575,-0.72154045,2.178211,12.6546545,-1,1,170.39864,1.6393876,-0.7057615,2.3098269,-1,678.3993101262806,5.239086074575674,727.1911273412801
620.4875,720.1846,1.77682,429.37814,1.77682,290.8064,"[12.958827, 12.958827]","[4.032587, 4.032587]","[2.866992, 2.866992]",-14.049736,10.532384,1.6759163,20.458593,1,87.02745,0.97903174,1.0483997,0.89554113,-1,1,82.85921,0.14298394,-2.1323328,0.14483976,-1,678.3993101262806,5.239086074575674,727.1911273412801
668.56,2368.063,1.77682,238.08456,1.77682,2129.9785,"[32.50474, 32.50474]","[-4.9400063, -4.9400063]","[-1.3051721, -1.3051721]",22.051596,-7.0791173,-0.7786253,-18.021706,1,120.94392,-0.730039,-2.3732383,5.57105,-1,1,104.98155,-3.1551156,0.66022754,3.5633438,-1,678.3993101262806,5.239086074575674,727.1911273412801
704.79486,1195.7749,1.77682,137.77557,1.77682,1057.9994,"[132.10883, 132.10883]","[-2.6779685, -2.6779685]","[1.683781, 1.683781]",-20.02968,79.97655,-31.485548,67.31089,1,25.201908,0.87736654,2.1033132,3.0910144,-1,1,48.495934,-3.4835284,1.0046104,1.0789593e-05,-1,678.3993101262806,5.239086074575674,727.1911273412801
627.2385,1930.8732,1.77682,273.67184,1.77682,1657.2013,"[52.06593, 52.06593]","[-4.250401, -4.250401]","[1.298269, 1.298269]",75.852974,20.870764,41.216988,21.044638,3,182.48067,-0.8116853,-3.0288827,0.1056583755,-1,1,120.5329,-2.6687117,0.33084604,1.0789593e-05,-1,678.3993101262806,5.239086074575674,727.1911273412801
670.4296,1342.4944,1.77682,869.3094,1.77682,473.185,"[19.343515, 19.343515]","[-4.78957, -4.78957]","[-1.1390318, -1.1390318]",-68.074066,-119.2328,-76.8498,-124.65302,1,119.7705,-1.6469287,-2.1426415,3.922372,-1,2,243.96793,-0.97378415,0.9409959,0.0005109989499999,-1,678.3993101262806,5.239086074575674,727.1911273412801
680.58606,1500.6274,1.77682,1358.3422,1.77682,142.28523,"[87.919136, 87.919136]","[-3.4141433, -3.4141433]","[0.14672324, 0.14672324]",-7.968275,-1.9083085,23.392876,2.9170628,1,54.000874,-3.9158368,2.7913394,8.274749,-1,1,106.52521,0.16660985,-0.018364325,1.3889621,-1,678.3993101262806,5.239086074575674,727.1911273412801
653.4545,712.18945,1.77682,453.80188,1.77682,258.38757,"[273.94547, 273.94547]","[0.2594209, 0.2594209]","[-0.32589495, -0.32589495]",44.55098,143.61522,12.078843,130.76782,1,343.44495,0.7078987,-0.7604674,5.425649,-1,2,14.77341,-1.0563444,1.6090288,0.0005109989499999,-1,678.3993101262806,5.239086074575674,727.1911273412801
920.458,1068.2502,1.77682,680.0574,1.77682,388.1929,"[427.54987, 427.54987]","[-0.7167037, -0.7167037]","[-1.8567288, -1.8567288]",-32.704872,-100.88979,-21.167421,-86.16449,1,433.9734,-0.040644027,-1.8213316,6.6328154,-1,1,208.99123,-0.9860658,1.3076049,23.858784,-1,678.3993101262806,5.239086074575674,727.1911273412801
687.8589,720.718,1.77682,425.69815,1.77682,295.0199,"[125.75168, 125.75168]","[1.1310643, 1.1310643]","[-1.5940961, -1.5940961]",8.065607,-70.36318,5.0219393,-52.92931,1,32.83047,2.9943619,2.2273357,2.120091,-1,1,95.820724,-1.2471671,-1.4346834,3.4955285,-1,678.3993101262806,5.239086074575674,727.1911273412801
413.0064,486.16238,1.77682,360.55075,1.77682,125.61163,"[80.485565, 80.485565]","[1.8265195, 1.8265195]","[0.42296878, 0.42296878]",-4.270693,7.3463783,15.315843,9.598083,1,162.4909,1.3259269,0.7321337,2.9276502,-1,1,106.3393,-0.62661874,-2.1723702,1.5034173,-1,678.3993101262806,5.239086074575674,727.1911273412801
509.86957,1125.8278,1.77682,906.165,1.77682,219.66283,"[196.99606, 196.99606]","[2.3116937, 2.3116937]","[-0.5493207, -0.5493207]",42.83972,-19.09555,40.947594,-19.770014,1,264.36963,1.5918084,-0.6679769,4.801889,-1,3,89.88578,0.8363639,2.3088725,0.1056583755,-1,678.3993101262806,5.239086074575674,727.1911273412801
600.19775,1550.0967,1.77682,722.83514,1.77682,827.2616,"[31.647715, 31.647715]","[-4.5032163, -4.5032163]","[-1.9328415, -1.9328415]",-57.159172,-141.32115,-58.69243,-152.23178,1,257.34995,-1.5866333,1.1877351,16.008009,-1,1,130.30536,-1.6279067,-1.9438796,3.8146973e-06,-1,678.3993101262806,5.239086074575674,727.1911273412801
527.3471,578.38947,1.77682,211.71817,1.77682,366.67133,"[28.71331, 28.71331]","[2.802576, 2.802576]","[-2.558884, -2.558884]",-49.87729,14.639458,-44.5035,18.161068,1,162.58775,-0.29610428,-0.6792986,7.396895,-1,1,130.13504,1.1343511,2.6250503,7.972373,-1,678.3993101262806,5.239086074575674,727.1911273412801
612.4488,1206.0596,1.77682,663.5575,1.77682,542.5021,"[46.07385, 46.07385]","[-3.8084075, -3.8084075]","[-0.45363775, -0.45363775]",-19.58401,-161.61038,-15.371894,-115.48902,1,324.2626,-1.4376608,1.2923464,0.14069754,-1,1,250.00716,-1.1395963,-1.7607923,33.441563,-1,678.3993101262806,5.239086074575674,727.1911273412801
876.9425,910.16797,1.77682,519.6498,1.77682,390.51822,"[64.70215, 64.70215]","[-2.0010772, -2.0010772]","[-0.30374277, -0.30374277]",-7.431869,-21.933916,4.464946,-19.28302,1,241.30038,-0.5659746,0.194225,1.2457783,-1,1,178.98651,0.08799114,-2.8758917,0.14200197,-1,678.3993101262806,5.239086074575674,727.1911273412801
579.85626,651.1953,1.77682,282.94077,1.77682,368.25455,"[129.51065, 129.51065]","[-1.4693356, -1.4693356]","[0.7469408, 0.7469408]",-10.321975,24.380785,-24.646078,40.205215,1,227.46521,-0.16316196,2.210825,1.8332525,-1,1,268.40454,-0.6903959,-0.47513598,0.80300224,-1,678.3993101262806,5.239086074575674,727.1911273412801
635.6877,933.0525,1.77682,303.63385,1.77682,629.41864,"[66.386894, 66.386894]","[3.0217712, 3.0217712]","[0.44457147, 0.44457147]",101.68508,18.514444,112.99725,23.063028,3,93.800705,0.50626934,3.1021657,0.1056583755,-1,2,39.134243,1.2627527,0.06851447,0.0005109989499999,-1,678.3993101262806,5.239086074575674,727.1911273412801
579.969,786.6992,1.77682,585.4448,1.77682,201.25443,"[11.427685, 11.427685]","[-4.532766, -4.532766]","[-1.7085055, -1.7085055]",4.1180573,-5.189356,16.064322,-18.92208,1,126.71701,-1.6765085,-0.74252194,3.2151592,-1,1,119.58017,0.082486026,2.4551706,3.456117,-1,678.3993101262806,5.239086074575674,727.1911273412801
351.63516,756.85455,1.77682,446.53174,1.77682,310.3228,"[74.637215, 74.637215]","[2.884984, 2.884984]","[3.028241, 3.028241]",-38.21038,-72.8334,-58.588093,-72.70967,3,16.020136,1.567428,-1.8599117,0.1056583755,-1,1,91.84913,1.1664932,1.6998844,5.146568,-1,678.3993101262806,5.239086074575674,727.1911273412801
583.8003,953.157,1.77682,124.16519,1.77682,828.9918,"[29.674328, 29.674328]","[3.9271383, 3.9271383]","[-2.5667408, -2.5667408]",16.454634,-21.14566,34.38483,-6.2707906,3,14.166254,-0.15903501,-0.07979621,0.1056583755,-1,1,66.22573,2.5736644,-3.115117,4.04728,-1,678.3993101262806,5.239086074575674,727.1911273412801
682.6007,798.2354,1.77682,540.71875,1.77682,257.5166,"[13.874987, 13.874987]","[-4.088177, -4.088177]","[-0.38939258, -0.38939258]",5.8960814,27.868685,2.2269223,16.956196,1,99.04424,-1.4278564,1.7665664,1.9907945,-1,1,132.43163,0.28491408,-1.3482172,9.570669,-1,678.3993101262806,5.239086074575674,727.1911273412801
625.743,1207.6512,1.77682,384.24774,1.77682,823.4035,"[185.70438, 185.70438]","[2.4009287, 2.4009287]","[-2.3535101, -2.3535101]",-39.877373,-57.07729,-22.341879,-29.378487,1,268.5735,0.61615473,-2.7106647,8.972765,-1,1,127.83766,2.321804,0.028732203,9.129548,-1,678.3993101262806,5.239086074575674,727.1911273412801
618.0274,660.5746,1.77682,423.3797,1.77682,237.19487,"[68.80413, 68.80413]","[-1.8914497, -1.8914497]","[-2.2976656, -2.2976656]",122.76482,91.94045,97.44733,79.279434,1,305.27502,-0.937534,-2.4820855,1.2185466,-1,2,86.599396,0.38113254,0.60188496,0.0005109989499999,-1,678.3993101262806,5.239086074575674,727.1911273412801
627.78485,715.2671,1.77682,508.0514,1.77682,207.21574,"[304.69733, 304.69733]","[-0.49485865, -0.49485865]","[-2.4466114, -2.4466114]",-61.89004,-51.301853,-38.141308,-13.440282,1,305.8035,-0.7539994,-2.1921492,5.9397306,-1,1,101.948326,1.10691,1.6118774,4.0242763,-1,678.3993101262806,5.239086074575674,727.1911273412801
509.11652,1458.4224,1.77682,1259.6168,1.77682,198.80559,"[146.60107, 146.60107]","[-2.9226778, -2.9226778]","[1.9040501, 1.9040501]",-69.06675,123.99152,-53.45977,109.26245,1,104.232086,-2.1582754,2.1744974,0.1427769,-1,1,92.41684,-0.81754297,-0.6930916,2.517075,-1,678.3993101262806,5.239086074575674,727.1911273412801
604.55365,893.88916,1.77682,365.22427,1.77682,528.6649,"[186.07042, 186.07042]","[-1.9363163, -1.9363163]","[-0.8803257, -0.8803257]",67.77525,-102.610954,88.55626,-113.955345,1,55.143646,-0.86874783,-2.779816,3.4402676,-1,3,80.79225,-0.8986692,-0.16423641,0.1056583755,-1,678.3993101262806,5.239086074575674,727.1911273412801
764.7755,1330.5253,1.77682,631.3653,1.77682,699.16003,"[54.31183, 54.31183]","[3.6905847, 3.6905847]","[0.751155, 0.751155]",149.77534,63.876823,150.34982,54.620808,2,145.23686,1.1626885,-2.964474,0.0005109989499999,-1,3,34.126564,1.1354342,0.24393843,0.1056583755,-1,678.3993101262806,5.239086074575674,727.1911273412801
452.69043,512.4698,1.77682,185.60039,1.77682,326.86942,"[54.997852, 54.997852]","[-2.1539586, -2.1539586]","[0.55952644, 0.55952644]",-8.581441,-3.2724862,-5.318781,-24.127577,1,139.95903,-0.018760467,-1.8725597,2.96261,-1,1,197.88435,-0.91090554,1.0891986,7.3630514,-1,678.3993101262806,5.239086074575674,727.1911273412801
638.84784,675.59174,1.77682,366.51898,1.77682,309.07272,"[23.560884, 23.560884]","[-2.9232416, -2.9232416]","[0.5080167, 0.5080167]",-44.998245,-46.87527,-47.209614,-30.354742,3,117.209984,-0.48033172,0.55097175,0.1056583755,-1,2,39.80356,-0.16431613,-2.5933714,0.0005109989499999,-1,678.3993101262806,5.239086074575674,727.1911273412801
684.1041,1807.1378,1.77682,1600.0591,1.77682,207.07863,"[338.74347, 338.74347]","[-2.2796519, -2.2796519]","[1.5489156, 1.5489156]",18.512455,222.97345,15.810865,239.85736,1,93.71345,-2.2503881,0.9552406,4.6301627,-1,3,66.966896,-0.36258847,2.8198254,0.1056583755,-1,678.3993101262806,5.239086074575674,727.1911273412801
675.82404,714.6726,1.77682,389.6859,1.77682,324.9867,"[114.57148, 114.57148]","[-1.3333143, -1.3333143]","[-2.247121, -2.247121]",-27.514454,-25.966301,-30.719835,-25.107811,1,126.29648,-1.1877506,1.8189498,5.5772796,-1,1,172.75064,0.39522684,-1.647889,3.7770424,-1,678.3993101262806,5.239086074575674,727.1911273412801
457.83527,1280.6752,1.77682,762.6601,1.77682,518.01514,"[203.86723, 203.86723]","[-2.4551072, -2.4551072]","[0.34861508, 0.34861508]",187.96196,78.40202,209.82367,88.19702,3,64.88247,-1.4298184,0.4046655,0.1056583755,-1,1,86.43861,-1.9688594,-2.6274252,2.583549,-1,678.3993101262806,5.239086074575674,727.1911273412801
